item_id,item_name,item_type,nutrition_flag,wartość,kcal,fat,saturated_fat,carbohydrates,sugar,fiber,protein,salt,monounsaturated fatty acids,polyunsaturated fatty acids,polyols,starch,omega3,kJ,ergokalcyferol
0000008734,Plony Natury Ryż czerwony długoziarnisty 400 g,artykuly-spozywcze,Y,w porcji 100 g,365 kcal,5.8 g,2.1 g,68 g,1.1 g,3.8 g,8.6 g,0.01 g,,,,,,,
0000009700,Go Active Cashew butter Krem z orzechów nerkowca 180 g,artykuly-spozywcze,Y,w porcji 100 g,608 kcal,48 g,9.3 g,19 g,1.6 g,7.9 g,21 g,0.04 g,,,,,,,
0000005149,Dan Cake Rolada truskawkowa 300 g,artykuly-spozywcze,Y,w porcji 100 g,374 kcal,11 g,5 g,64 g,43 g,,4.4 g,0.65 g,,,,,,,
0000016418, Bounty Secret Centre Ciasteczka 132 g,artykuly-spozywcze,Y,w porcji 100 g,543 kcal,32 g,20 g,57 g,39 g,,5.6 g,0.32 g,,,,,,,
0000011227,King Oscar Sałatka z makaronem i tuńczykiem w stylu włoskim 220 g,artykuly-spozywcze,Y,w porcji 100 g,93 kcal,2.6 g,0.4 g,9.8 g,1.8 g,0.5 g,7.3 g,0.8 g,,,,,,,
0000006892,Dallmayr Crema d'Oro Kawa ziarnista 1 kg,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000006975,Tchibo Exclusive Kawa ziarnista 1000 g ,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015403,Vitanella Nutilki Płatki zbożowe o smaku orzechowym 350 g,artykuly-spozywcze,Y,w porcji 100 g,460 kcal,19.4 g,1.6 g,63.7 g,25 g,3.5 g,5.8 g,0.14 g,,,,,,,
0000004148,"Vitanella Chrupiące plasterki jabłka z cynamonem 27,5g",artykuly-spozywcze,Y,w porcji 100 g,364 kcal,0.5 g,0.1 g,81 g,73 g,14 g,2 g,0.01 g,,,,,,,
0000010014,Milka Wholenuts 270 g,artykuly-spozywcze,Y,w porcji 100 g,554 kcal,35 g,16 g,50 g,49 g,3.2 g,7.9 g,0.31 g,,,,,,,
0000009357,Dallmayr Home Barista Caffe Crema Forte 1000 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000006797,E. Wedel Ptasie mleczko czekoladowe w czekoladzie deserowej 340 g,artykuly-spozywcze,Y,w porcji 100 g,443 kcal,22 g,14 g,56 g,47 g,3.3 g,3 g,0.06 g,,,,,,,
0000001177,Słodka Kraina Strucla truskawkowa 450 g,artykuly-spozywcze,Y,w porcji 100 g,309 kcal,5.8 g,0.8 g,58 g,25 g,1.2 g,5.5 g,0.37 g,,,,,,,
0000012053,Nestlé Kangus Puszyste ziarno pszenicy w złocistym miodzie 250 g,artykuly-spozywcze,Y,w porcji 100 g,371 kcal,1.9 g,0.7 g,74 g,27.6 g,11 g,9.1 g,0.01 g,,,,,,,
0000005221,Biedronka Filety z tuńczyka w oliwie z oliwek 140 g,artykuly-spozywcze,Y,w porcji 100 g,168 kcal,6.9 g,1 g,0.6 g,0 g,0.5 g,26 g,1.3 g,,,,,,,
0000005686,Cafe d'Or Coffo 2w1 z mlekiem 12 szt. 150 g,artykuly-spozywcze,Y,w porcji 100 g,463 kcal,17 g,15 g,70 g,9.4 g,3 g,5.9 g,0.68 g,,,,,,,
0000005023,Lavazza Crema E Gusto Classico Mieszanka mielonej kawy palonej 250 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000002330,E. Wedel Baryłki klasyczne z alkoholem w czekoladzie deserowej 200 g,artykuly-spozywcze,Y,w porcji 100 g,421 kcal,18 g,11 g,57 g,48 g,3.2 g,2.8 g,0.02 g,,,,,,,
0000010479,Czaniecki Makaron 5 jajeczny krajanka 250 g,artykuly-spozywcze,Y,w porcji 100 g,371 kcal,3.7 g,1 g,70 g,2.9 g,2.6 g,13 g,0.06 g,,,,,,,
0000009596,Herbarium Cukier w normie Herbatka ziołowa w torebkach do zaparzania 20 torebek,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000003655,Graal Mexicana Tuńczyk z warzywami 280 g,artykuly-spozywcze,Y,w porcji 100 g,212 kcal,15 g,1.2 g,9.3 g,3.4 g,,8.9 g,0.81 g,,,,,,,
0000012062,Candi Oranżadowa moc Żelki z nadzieniem owocowym 200 g,artykuly-spozywcze,Y,w porcji 100 g,327 kcal,,,74 g,45 g,,6.1 g,0.01 g,,,,,,,
0000006064,Culineo Wołowina Teriyaki 93 g,artykuly-spozywcze,Y,w porcji 100 g,249 kcal,12 g,5.3 g,30 g,3 g,1.5 g,4.4 g,1.2 g,,,,,,,
0000006532,Twoje Słodkie Chwile Mieszanka ciastek kruchych 500g,artykuly-spozywcze,Y,w porcji 100 g,490 kcal,22 g,12 g,66 g,28 g,,5.7 g,0.46 g,,,,,,,
0000017505,Culineo Bulion drobiowy 120 g,artykuly-spozywcze,Y,w porcji 100 g,247 kcal,17 g,9.8 g,19 g,3.8 g,0.8 g,4.3 g,50.1 g,,,,,,,
0000001383,Vifon Premium Zupa wietnamska PHO z makaronem ryżowym 60 g,artykuly-spozywcze,Y,w porcji 100 g,46 kcal,0.5 g,0.2 g,9.5 g,0.5 g,,0.8 g,0.8 g,,,,,,,
0000011216,Oreo original ciastka 44 g,artykuly-spozywcze,Y,w porcji 100 g,476 kcal,20 g,5.4 g,68 g,38 g,,5.3 g,0.73 g,,,,,,,
0000009544,Top Orzeszki ziemne prażone Smak chili & limonka 240 g,artykuly-spozywcze,Y,w porcji 100 g,594 kcal,49 g,6.4 g,10 g,4.8 g,13 g,21 g,1.7 g,,,,,,,
0000009764,M&M's Chocolate Czekolada mleczna w kolorowych skorupkach 125 g,artykuly-spozywcze,Y,w porcji 100 g,482 kcal,19 g,12 g,70 g,66 g,,5.2 g,0.17 g,,,,,,,
0000009302,BakaD'Or Selection Fistaszki 400g,artykuly-spozywcze,Y,w porcji 100 g,608 kcal,49 g,7.8 g,14 g,5.7 g,7.3 g,24 g,0.04 g,,,,,,,
0000001461,Krakus Szynka konserwowa z galaretką 455 g,artykuly-spozywcze,Y,w porcji 100 g,114 kcal,4.9 g,2 g,0.5 g,0 g,,17 g,2 g,,,,,,,
0000006984,Top Migdały Prażone w piecu Solone 150 g,artykuly-spozywcze,Y,w porcji 100 g,608 kcal,52 g,4.1 g,8.5 g,4.9 g,11 g,21 g,1 g,,,,,,,
0000007172,Elios Tahini klasyczne 300 g,artykuly-spozywcze,Y,w porcji 100 g,673 kcal,60 g,9.5 g,3 g,1 g,8.8 g,25 g,0 g,23.7 g,24.9 g,,,,,
0000003597,Ritter Sport czekolada mleczna z herbatnikiem 100g,artykuly-spozywcze,Y,w porcji 100 g,544 kcal,32 g,19 g,57 g,50 g,,6.2 g,0.33 g,,,,,,,
0000003587,Ritter Sport czekolada mleczna alpejska 100 g,artykuly-spozywcze,Y,w porcji 100 g,547 kcal,32 g,20 g,54 g,53 g,,8.2 g,0.18 g,,,,,,,
0000008432,Vitanella Kaszka z mlekiem smak waniliowy 50 g,artykuly-spozywcze,Y,w porcji 100 g,366 kcal,4.5 g,2.1 g,62 g,17 g,6.9 g,16 g,0.36 g,,,,,,,
0000015646,Eduscho Crema Gold Elegant Kawa palona ziarnista 1000 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008004,Biedronka Ethiopia Sidamo Kawa ziarnista 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000002187,Tasso Wafelki z kremem orzechowym w czekoladzie 600g,artykuly-spozywcze,Y,w porcji 100 g,519 kcal,28 g,15 g,60 g,39 g,1.3 g,5.5 g,0.3 g,,,,,,,
0000000068,Gellwe Kwasek cytrynowy 20 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000017698,Culineo Bulion warzywny 120g,artykuly-spozywcze,Y,w porcji 100 g,255 kcal,15 g,9.5 g,22 g,7.8 g,2.1 g,5.7 g,41.3 g,,,,,,,
0000016761,Podravka Vegeta 400g,artykuly-spozywcze,Y,w porcji 100 g,157 kcal,0.5 g,0.3 g,27 g,22 g,5 g,8.5 g,56.9 g,,,,,,,
0000001522,Toffifee 200 g,artykuly-spozywcze,Y,w porcji 100 g,522 kcal,28.8 g,12.7 g,59 g,48.9 g,,6 g,0.26 g,,,,,,,
0000009585,Lubella Owsianka z bananami kakao 100 g,artykuly-spozywcze,Y,w porcji 100 g,79 kcal,1 g,0.2 g,15 g,10 g,1.5 g,1.9 g,0 g,,,,,,,
0000004240,Big-Active herbata zielona Pure Green 100g,artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,0 g,0 g,0 g,,0 g,0 g,,,,,,,
0000009521,Go Active Musli z orzechami i kawą 200 g,artykuly-spozywcze,Y,w porcji 100 g,456 kcal,22 g,2.8 g,42 g,4.7 g,11 g,17 g,0.06 g,,,,,,,
0000004682,Krakus Konserwa Luncheon Meat 300 g,artykuly-spozywcze,Y,w porcji 100 g,291 kcal,26 g,10 g,0.2 g,0 g,,14 g,2.2 g,,,,,,,
0000008581,Nic Nac's XXL 250 g,artykuly-spozywcze,Y,w porcji 100 g,543 kcal,35 g,6.9 g,37 g,7.1 g,5.8 g,17 g,2 g,,,,,,,
0000005970,Cafe d'Or Crema Kawa rozpuszczalna o smaku czekolady 75 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000003651,Milka Oreo MMMAX 300g,artykuly-spozywcze,Y,w porcji 100 g,553 kcal,34 g,19 g,56 g,48 g,1.4 g,5.2 g,0.44 g,,,,,,,
0000007764,Winiary Zupa Jarzynowa 48 g,artykuly-spozywcze,Y,w porcji 100 ml,22 kcal,0.4 g,0.2 g,3.8 g,0.5 g,0.3 g,0.7 g,0.65 g,,,,,,,
0000011229,King Oscar Sałatka z tuńczykiem w stylu indyjskim 220 g,artykuly-spozywcze,Y,w porcji 100 g,107 kcal,2.7 g,0.3 g,11 g,5 g,2.5 g,8.4 g,0.9 g,,,,,,,
0000009055,Crunchips X-Cut Chipsy ziemniaczane o smaku kebab 140 g,artykuly-spozywcze,Y,w porcji 100 g,524 kcal,32 g,2.4 g,51 g,1.2 g,4.5 g,5.7 g,1.3 g,,,,,,,
0000007673,Krakus Barszcz koncentrat butelka 300 ml,artykuly-spozywcze,Y,w porcji 100 ml,206 kcal,0.5 g,0.1 g,44 g,41 g,,6.7 g,7.4 g,,,,,,,
0000009255,Remsey Herbata czarna z imbirem i kurkumą 20 torebek 40 g,artykuly-spozywcze,Y,w porcji 100 ml,2 kcal,,,,,,0 g,,,,,,,,
0000000903,Słodka Kraina Graciella kakaowa 400 g,artykuly-spozywcze,Y,w porcji 100 g,400 kcal,20 g,12 g,51 g,33 g,1.5 g,4.5 g,0.6 g,,,,,,,
0000015418,Melvit Otręby owsiane 200 g,artykuly-spozywcze,Y,w porcji 100 g,365 kcal,7 g,1.5 g,55 g,1 g,13 g,14 g,0.1 g,,,,,,,
0000013206,Rapsodia Produkt 100% owoców truskawka 250 g,artykuly-spozywcze,Y,w porcji 100 g,165 kcal,0.5 g,0.1 g,40 g,38 g,1.5 g,0.7 g,0.02 g,,,,,,,
0000002836,Remsey Rozgrzej się! Smak cytryny imbiru i miodu 40 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015711,Nuss Milk Krem orzechowo-kakaowy 350 g,artykuly-spozywcze,Y,w porcji 100 g,540 kcal,37 g,7.9 g,51 g,6.9 g,2.6 g,6.5 g,0.15 g,,,38 g,,,,
0000008001,Magnetic Big Biscuits Czekolada mleczna 300 g,artykuly-spozywcze,Y,w porcji 100 g,551 kcal,34 g,20 g,54 g,48 g,2 g,6.1 g,0.44 g,,,,,,,
0000004244,Drop Pasztet z dodatkiem kaczki 160 g,artykuly-spozywcze,Y,w porcji 100 g,201 kcal,17 g,6.7 g,4.1 g,0.7 g,,7.9 g,1.3 g,,,,,,,
0000009054,Crunchips X-Cut Chipsy ziemniaczane kurczak w ziołach 140 g,artykuly-spozywcze,Y,w porcji 100 g,519 kcal,31 g,2.4 g,52 g,1 g,4.6 g,5.8 g,1.3 g,,,,,,,
0000006289,Knorr Danie Makaron Boloński 60 g,artykuly-spozywcze,Y,w porcji 100 g,94 kcal,1.9 g,0.9 g,16 g,2.8 g,1.5 g,3.4 g,0.58 g,,,,,,,
0000010870,Knorr Sos sałatkowy francuski 8 g,artykuly-spozywcze,Y,w porcji 100 ml,426 kcal,46 g,6.5 g,4 g,3.2 g,0.7 g,0.5 g,1.5 g,,,,,,,
0000004683,Krakus Konserwa turystyczna 300 g,artykuly-spozywcze,Y,w porcji 100 g,291 kcal,26 g,10 g,0.2 g,0 g,,14 g,2.2 g,,,,,,,
0000008072,Słodka Kraina Ciasto czekoladowe 400g,artykuly-spozywcze,Y,w porcji 100 g,441 kcal,27 g,4.4 g,44 g,30 g,1.2 g,6.2 g,1.1 g,,,,,,,
0000015205,Marinero paprykarz szczeciński z łososiem 330g,artykuly-spozywcze,Y,w porcji 100 g,155 kcal,10 g,1.4 g,9.3 g,3.4 g,2.3 g,5 g,1.4 g,,,,,,,
0000008461,Mutti Sos pomidorowy Aromatizzata 400 g,artykuly-spozywcze,Y,w porcji 100 g,40 kcal,0.2 g,0.1 g,6.6 g,4.8 g,,1.8 g,0.85 g,,,,,,,
0000004746,Top Chrupki smak fromage 110g,artykuly-spozywcze,Y,w porcji 100 g,535 kcal,32 g,2.6 g,58 g,2.1 g,1.6 g,2.9 g,1.8 g,,,,,,,
0000006493,Huzar Miód nektarowo-spadziowy 1 kg,artykuly-spozywcze,Y,w porcji 100 g,333 kcal,0 g,0 g,83 g,72 g,,0.5 g,0 g,,,,,,,
0000015377,Rio Mare pasztet z tuńczyka z sokiem z cytryny 115 g,artykuly-spozywcze,Y,w porcji 100 g,220 kcal,17 g,2.7 g,4.3 g,0.5 g,,12 g,1.4 g,,,,,,,
0000002186,Tasso Wafelki z kremem kakaowym w czekoladzie 600g,artykuly-spozywcze,Y,w porcji 100 g,515 kcal,28 g,15 g,61 g,39 g,1.1 g,5.3 g,0.3 g,,,,,,,
0000010160,Jacobs Espresso Kawa ziarnista 1 kg,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015395,Dobra Kaloria Mini batoniki z nerkowców à la tarta malinowa (6 x 17 g) 102 g,artykuly-spozywcze,Y,w porcji 100 g,406 kcal,16 g,2.6 g,53 g,46 g,6.4 g,8.9 g,0.02 g,,,,,,,
0000016630,Kawa Tchibo Exclusive mielona 250g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000002652,Vitanella Crunchy klasyczne 350 g,artykuly-spozywcze,Y,w porcji 100 g,444 kcal,14 g,2.9 g,67 g,21 g,6.4 g,9.3 g,0.32 g,,,,,,,
0000010745,olej rzepakowy Beskidzki 1 l,artykuly-spozywcze,Y,w porcji 100 ml,828 kcal,92 g,6 g,0 g,0 g,0 g,0 g,0 g,60 g,26 g,0 g,0 g,,,
0000002220,Nasze Smaki Galaretka z kurczaka 160g,artykuly-spozywcze,Y,w porcji 100 g,50 kcal,1.3 g,0.4 g,1 g,0.6 g,1 g,8.1 g,1.5 g,,,,,,,
0000001489,Milton Herbatka aromatyzowana owocowa  o smaku dzikiej róży z truskawką i rabarbarem w40 torebek 80 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000016629,Kawa mielona Tchibo Exclusive 275 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015417,Baitz Milk Cookie Balls herbatniki w czekoladzie mlecznej 75 g,artykuly-spozywcze,Y,w porcji 100 g,473 kcal,19 g,8.9 g,68 g,37 g,1.2 g,7.1 g,0.6 g,,,,,,,
0000001184,Vitanella Płatki z otrębami pszennymi 250 g,artykuly-spozywcze,Y,w porcji 100 g,363 kcal,2.7 g,0.9 g,68.9 g,25.9 g,11.7 g,9.8 g,0.4 g,,,,,,,
0000010213,Jacobs Kronung Kawa ziarnista 1 kg,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000013003,"Chupa Chups Lizaki Strawberry Love o smaku truskawkowym, truskawkowo - śmietankowym i kwaśnej truskawki 120g",artykuly-spozywcze,Y,w porcji 100 g,385 kcal,0.3 g,0.2 g,94 g,82 g,,0 g,0.15 g,,,,,,,
0000007366,Delecta Aromat do ciast pomarańczowy 9 ml,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000006317,Haribo Żelki owocowe balla stixx malina-jeżyna 200 g,artykuly-spozywcze,Y,w porcji 100 g,369 kcal,3.6 g,2.2 g,81 g,62 g,,2.6 g,0.08 g,,,,,,,
0000005166,Magnetic Czekolada mleczna 100 g,artykuly-spozywcze,Y,w porcji 100 g,552 kcal,34 g,21 g,53 g,53 g,1.7 g,6.6 g,0.26 g,,,,,,,
0000007160,Alpro Sojowe Niesłodzone 1 l,artykuly-spozywcze,Y,w porcji 100 g,33 kcal,1.8 g,0.3 g,0 g,0 g,0.6 g,3.3 g,0.09 g,,,,,,,
0000003654,Graal Sałatka Americana Tuńczyk z warzywami 280 g,artykuly-spozywcze,Y,w porcji 100 g,252 kcal,21 g,1.5 g,7.3 g,2.8 g,,7.6 g,1.5 g,13 g,6 g,,,,,
0000009372,Go Active Baton wysokobiałkowy smak karmelowy 40 g,artykuly-spozywcze,Y,w porcji 100 g,390 kcal,16 g,9.3 g,37 g,13 g,2.7 g,32 g,0.7 g,,,,,,,
0000009159,"Nescafé Dolce Gusto Latte Macchiato Kawa w kapsułkach (8 x 17,4 g i 8 x 5,5 g) 183,2 g",artykuly-spozywcze,Y,w porcji 100 g,448 kcal,20.8 g,11.8 g,37.5 g,35.5 g,14.7 g,19.6 g,0.49 g,,,,,,,
0000005326,"Vitanella Owsianka Mango, Truskawka 70 g",artykuly-spozywcze,Y,w porcji 100 g,367 kcal,7.7 g,1.2 g,57 g,20.8 g,12.2 g,11.3 g,0.04 g,,,,,,,
0000004261,Nestlé Chocapic Zbożowe płatki śniadaniowe o smaku brownie 210 g,artykuly-spozywcze,Y,w porcji 100 g,385 kcal,4.6 g,1.1 g,74 g,24.5 g,6.8 g,8.3 g,0.22 g,,,,,,,
0000010894,Perla Zielone papryczki nadziewane serkiem 270 g,artykuly-spozywcze,Y,w porcji 100 g,500 kcal,54 g,8.5 g,1.3 g,0.9 g,0.8 g,1.8 g,1.5 g,,,,,,,
0000016442,Cafe d'Or Kawa mielona Gold 100% Arabica 250 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000003633,TaoTao Sos sojowy ciemny 150ml,artykuly-spozywcze,Y,w porcji 100 g,158 kcal,0 g,0 g,31.6 g,9.8 g,,6.7 g,17.3 g,,,,,,,
0000005632,Rio Mare Tuńczyk w sosie własnym 160 g,artykuly-spozywcze,Y,w porcji 100 g,101 kcal,0.5 g,0.2 g,0 g,0 g,,24 g,1.1 g,,,,,,,
0000009467,Twoje Słodkie Chwile andruty white 500 g,artykuly-spozywcze,Y,w porcji 100 g,520 kcal,28 g,14 g,61 g,40 g,4 g,4.1 g,0.21 g,,,,,,,
0000000169,Rapsodia Marmolada o smaku dzikiej róży 590 g,artykuly-spozywcze,Y,w porcji 100 g,238 kcal,0.4 g,0 g,57 g,55 g,,0.4 g,0 g,,,,,,,
0000002747,Cafe d'Or Crema Kawa ziarnista 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000016043,Winiary Pomysł na... Pełne danie Karkówka z ziemniakami i marchewką 30 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000014833,Orbit Strawberry Bezcukrowa guma do żucia (21 sztuk) 29 g,artykuly-spozywcze,Y,w porcji 100 g,167 kcal,0 g,0 g,68 g,0 g,,0 g,0 g,,,68 g,,,,
0000015663,Wawel Śliwki w czekoladzie 180g,artykuly-spozywcze,Y,w porcji 100 g,381 kcal,11 g,6.7 g,66 g,58 g,,2.2 g,0.02 g,,,,,,,
0000008079,Magnetic Profesorka Czekolada deserowa pełna bakalii 180 g,artykuly-spozywcze,Y,w porcji 100 g,476 kcal,26 g,15 g,51 g,45 g,6.5 g,6.6 g,0.04 g,,,,,,,
0000015365,Go Vege Pasta słonecznikowa z papryką 170 g,artykuly-spozywcze,Y,w porcji 100 g,262 kcal,23 g,2.5 g,8.1 g,5.8 g,2.6 g,5 g,1.2 g,,,,,,,
0000008431,Vitanella Kaszka z mlekiem smak truskawkowy 50g,artykuly-spozywcze,Y,w porcji 100 g,364 kcal,3.8 g,1.6 g,65 g,25 g,7 g,14 g,0.32 g,,,,,,,
0000011228,King Oscar Sałatka z tuńczykiem w stylu meksykańskim 220 g,artykuly-spozywcze,Y,w porcji 100 g,115 kcal,2.2 g,0.3 g,13 g,2.7 g,2 g,9.7 g,0.8 g,,,,,,,
0000012634,Culineo Makaron w sosie gulaszowym 50 g,artykuly-spozywcze,Y,w porcji 100 g,80 kcal,1.2 g,0.6 g,14 g,2.2 g,1.2 g,2.6 g,0.98 g,,,,,,,
0000005614,Oyakata zupa ramen pork kubek 62 g ,artykuly-spozywcze,Y,w porcji 100 ml,91 kcal,4 g,2.2 g,11 g,0.5 g,,2.4 g,0.95 g,,,,,,,
0000007368,Delecta Aromat do ciast cytrynowy 9 ml,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000002859,"Verdin Fix Suplement diety kompozycja 6 ziół z earl grey 36 g (20 x 1,8 g)",artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000007729,Fanex Sos czosnkowy 400 g,artykuly-spozywcze,Y,w porcji 100 g,445 kcal,46 g,3.3 g,6.6 g,4.9 g,,0.7 g,1.4 g,,,,,,,
0000007418,Cafe d'Or Strong Kawa rozpuszczalna liofilizowana 200 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008854,OYAKATA Soy Sauce Ramen Zupa instant 83 g,artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,0 g,0 g,0 g,,0 g,,,,,,,,
0000007728,Fanex Sos tysiąc wysp 400 g,artykuly-spozywcze,Y,w porcji 100 g,301 kcal,28 g,2 g,10 g,6.9 g,,1.1 g,1.2 g,,,,,,,
0000006287,Knorr Danie Makaron Carbonara 55 g,artykuly-spozywcze,Y,w porcji 100 g,98 kcal,3 g,1 g,14 g,2.2 g,0.5 g,3.3 g,0.74 g,,,,,,,
0000005327,"Vitanella Owsianka Ananas, Kokos 70 g",artykuly-spozywcze,Y,w porcji 100 g,415 kcal,16 g,8.8 g,51.2 g,16.6 g,11.7 g,10.8 g,0.04 g,,,,,,,
0000016800,Alpro Napój sojowy o smaku czekoladowym 1 l,artykuly-spozywcze,Y,w porcji 100 ml,61 kcal,1.8 g,0.4 g,7.9 g,7.6 g,0.9 g,3.1 g,0.14 g,,,,,,,0.75 µg
0000006582,Remsey Herbatka aromatyzowana owocowo  o smaku  aronii i maliny 20 torebek 40 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000000176,Rapsodia Marmolada miękka wieloowocowa 590 g,artykuly-spozywcze,Y,w porcji 100 g,238 kcal,0.5 g,0 g,57 g,55 g,,0.5 g,0 g,,,,,,,
0000010567,MK Cafe Select kawa palona ziarnista 1 kg ,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000003350,Madero Stołowy sos hamburger pomidorowo- jogurtowy 410 g,artykuly-spozywcze,Y,w porcji 100 g,265 kcal,23 g,1.9 g,11 g,7.7 g,0.8 g,1.7 g,1.5 g,,,,,,,
0000009310,Bonitki Wafle z nadzieniem orzechowym 210 g,artykuly-spozywcze,Y,w porcji 100 g,539 kcal,32 g,10 g,53 g,36 g,3.5 g,8.7 g,0.35 g,,,,,,,
0000016440,Lavazza Espresso Italiano Classico Kawa ziarnista palona 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000006976,Tchibo Exclusive Medium Roast kawa ziarnista 1000 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000016215,Rama Crema 31% 200 ml,artykuly-spozywcze,Y,w porcji 100 g,292 kcal,31 g,22 g,2.3 g,1.3 g,,0.6 g,0.11 g,,,,,,,
0000003416,"Be Fresh Guma do żucia bez cukru Bubblemint 42,9 g",artykuly-spozywcze,Y,w porcji 100 g,156 kcal,0 g,0 g,65 g,0 g,,0 g,0.21 g,,,,,,,
0000012632,Culineo Makaron w sosie serowo-śmietanowym ze szpinakiem 50 g,artykuly-spozywcze,Y,w porcji 100 g,79 kcal,1.4 g,0.9 g,13 g,1.7 g,1.1 g,3 g,0.98 g,,,,,,,
0000015415,BakaD'Or Sélection Mieszanka owoców suszonych 180 g,artykuly-spozywcze,Y,w porcji 100 g,246 kcal,0.5 g,0 g,55 g,31 g,8 g,2.4 g,0.04 g,,,,,,,
0000010815,"Milky Way Crispy Rolls 22,5 g",artykuly-spozywcze,Y,w porcji 100 g,513 kcal,25 g,17 g,65 g,54 g,,6.8 g,0.26 g,,,,,,,
0000015703,Lavazza Qualità Oro Kawa ziarnista 250 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004752,TOP Chrupki 3D fromage 110 g,artykuly-spozywcze,Y,w porcji 100 g,534 kcal,30 g,2.5 g,62 g,3.4 g,2.1 g,2.9 g,1.8 g,,,,,,,
0000003596,Ritter Sport Czekolada mleczna z ciętymi orzechami laskowymi 100g,artykuly-spozywcze,Y,w porcji 100 g,556 kcal,35 g,17 g,52 g,50 g,,7.4 g,0.16 g,,,,,,,
0000017531,Knorr Danie Makaron 4 sery 66 g,artykuly-spozywcze,Y,w porcji 100 g,105 kcal,2 g,1.1 g,18 g,2 g,0.6 g,3.7 g,0.57 g,,,,,,,
0000006533,Cafe d'Or Kawa w kapsułkach Cappuccino 8 x 7 g + 8 x 17 g 192 g,artykuly-spozywcze,Y,w porcji 100 g,412 kcal,19 g,12 g,39 g,31 g,14 g,20 g,0.54 g,,,,,,,
0000004236,Knorr Przyprawa Przyprawa do mięs 75 g,artykuly-spozywcze,Y,w porcji 100 g,226 kcal,3 g,0.5 g,29 g,4.6 g,6.2 g,25 g,33.5 g,,,,,,,
0000004279,Barilla Sos Aglio pomidorowy z czosnkiem 400 g,artykuly-spozywcze,Y,w porcji 100 g,46 kcal,0.8 g,0.2 g,6.9 g,5.5 g,2.2 g,1.7 g,0.73 g,,,,,,,
0000007149,Dr. Oetker Słodka Chwila Budyń śmietankowy 43 g,artykuly-spozywcze,Y,w porcji 100 g,75 kcal,0.2 g,0.1 g,16 g,9.6 g,,2.2 g,0.09 g,,,,,,,
0000016283,Alpro Sojowe wysokobiałkowe czekoladowe 750 ml,artykuly-spozywcze,Y,w porcji 100 ml,69 kcal,2.8 g,0.6 g,5.3 g,5 g,1.3 g,5 g,0.16 g,,,,,,,
0000016433,Meltie Chocolatier Pianki z galaretką malinową w czekoladzie 400 g,artykuly-spozywcze,Y,w porcji 100 g,374 kcal,6.6 g,4 g,76 g,50 g,1.8 g,1.4 g,0.03 g,,,,,,,
0000008370,Cafe d'Or Gold Kawa rozpuszczalna liofilizowana 100 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000009594,Herbarium Kontrola masy ciała  Herbatka ziołowo-owocowa aromatyzowana w torebkach do zaparzania 20 torebek,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015654,GO ACTIVE Peanut powder 200 g,artykuly-spozywcze,Y,w porcji 100 g,426 kcal,14 g,1.9 g,21 g,12 g,14 g,46 g,0.03 g,,,,,,,
0000005806,Vitanella Lupki z miodem 250 g,artykuly-spozywcze,Y,w porcji 100 g,376 kcal,2.5 g,0.4 g,77 g,24.6 g,6 g,8.4 g,0.68 g,,,,,,,
0000000213,NASZA SPIŻARNIA Kapusta czerwona z jabłkiem 680 g,artykuly-spozywcze,Y,w porcji 100 g,33 kcal,0 g,0 g,6.1 g,5.5 g,2.5 g,1 g,0.78 g,,,,,,,
